strategy_family,tf,smooth_period,d1_period,d2_period,d1_threshold,d2_threshold,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,2.0,50,0.7,34.8,3353,33.05,0.8408,98.69,-98.65,1144,34.09,0.913,58.6,-56.37,0.0722,-40.09,42.28,65.88,34.52,16280,32.13,0.7959,100.0,-100.0,5610,32.8,0.8523,99.88,-99.87,0.0564,-0.12,0.13,65.54
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,3.0,100,0.8,29.19,3525,24.31,0.8365,99.63,-99.53,974,25.36,0.9285,55.43,-50.57,0.092,-44.2,48.96,72.37,28.11,17153,23.87,0.8088,100.0,-100.0,4656,24.14,0.8651,99.72,-99.7,0.0563,-0.28,0.3,72.86
derivative_high_vol,M15,20,8,4,0.05,0.0,1.0,4.0,200,0.7,29.52,1083,20.5,0.9299,67.86,-58.22,284,22.18,1.067,18.92,10.07,0.1371,-48.94,68.29,73.78,29.35,5262,19.76,0.886,99.87,-99.81,1506,20.05,0.9422,74.22,-64.35,0.0562,-25.65,35.46,71.38
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,2.0,100,0.8,19.25,1596,34.59,0.9336,73.26,-59.91,285,40.0,1.2346,12.87,47.87,0.301,-60.39,107.78,82.14,18.66,7805,32.83,0.8561,99.99,-99.99,1359,33.11,0.9123,63.28,-62.34,0.0562,-36.71,37.65,82.59
derivative_high_vol,M5,20,4,4,0.05,0.0,1.5,4.0,50,0.7,34.8,4603,18.73,0.8134,99.99,-99.98,1525,19.48,0.8861,85.08,-83.59,0.0727,-14.91,16.39,66.87,34.52,22202,18.84,0.812,100.0,-100.0,7632,19.34,0.8682,100.0,-100.0,0.0562,0.0,0.0,65.62
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,3.0,50,0.7,34.8,3525,24.88,0.8062,99.86,-99.85,1199,26.44,0.9154,66.83,-64.24,0.1092,-33.03,35.61,65.99,34.52,17153,24.21,0.7652,100.0,-100.0,5878,24.63,0.8212,100.0,-99.99,0.056,0.0,0.01,65.73
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,2.0,100,0.7,32.11,16828,33.6,0.5578,100.0,-100.0,5097,33.25,0.6168,100.0,-100.0,0.059,0.0,0.0,69.71,31.82,81329,33.3,0.519,100.0,-100.0,25523,32.83,0.5748,100.0,-100.0,0.0558,0.0,0.0,68.62
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,2.0,100,0.8,24.54,16828,33.6,0.5578,100.0,-100.0,3837,33.12,0.6184,100.0,-100.0,0.0606,0.0,0.0,77.2,24.68,81329,33.3,0.519,100.0,-100.0,19659,32.6,0.5748,100.0,-100.0,0.0558,0.0,0.0,75.83
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,2.0,100,0.8,29.19,3529,32.7,0.8277,99.31,-99.25,986,34.18,0.9349,53.98,-42.45,0.1072,-45.33,56.8,72.06,28.11,17192,32.31,0.8026,100.0,-100.0,4680,32.54,0.8583,99.52,-99.5,0.0557,-0.48,0.5,72.78
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,2.0,50,0.8,34.16,1067,33.46,0.889,70.36,-61.81,379,37.2,1.0808,25.54,17.88,0.1918,-44.82,79.69,64.48,32.99,5198,33.01,0.864,99.72,-99.66,1826,33.68,0.9196,77.34,-70.55,0.0556,-22.38,29.11,64.87
derivative_high_vol,M1,20,4,4,0.1,0.0,1.0,2.0,100,0.8,24.54,22683,33.54,0.5567,100.0,-100.0,5231,32.75,0.6103,100.0,-100.0,0.0536,0.0,0.0,76.94,24.68,109750,33.32,0.5197,100.0,-100.0,26770,32.63,0.5752,100.0,-100.0,0.0555,0.0,0.0,75.61
derivative_high_vol,M5,20,8,4,0.05,0.0,1.0,3.0,100,0.7,36.17,3366,24.24,0.7791,99.93,-99.91,1167,25.36,0.8853,74.66,-72.3,0.1062,-25.27,27.61,65.33,35.6,16310,24.39,0.7725,100.0,-100.0,5705,24.4,0.8276,99.99,-99.99,0.0551,-0.01,0.01,65.02
derivative_high_vol,M5,20,8,2,0.05,0.0,1.0,3.0,100,0.7,36.17,3529,24.11,0.7737,99.96,-99.95,1217,25.55,0.8948,73.55,-71.08,0.1211,-26.41,28.87,65.51,35.6,17192,24.45,0.7751,100.0,-100.0,5999,24.45,0.83,99.99,-99.99,0.0549,-0.01,0.01,65.11
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,4.0,100,0.7,29.07,1083,21.7,1.049,40.16,23.41,292,19.86,1.0031,34.65,-4.92,-0.0459,-5.51,-28.33,73.04,28.95,5262,19.08,0.892,99.85,-99.71,1490,19.06,0.9467,75.09,-60.94,0.0547,-24.76,38.77,71.68
derivative_high_vol,M1,20,8,2,0.05,0.0,1.0,2.0,100,0.7,32.11,17722,33.65,0.5589,100.0,-100.0,5387,33.71,0.6308,100.0,-100.0,0.0719,0.0,0.0,69.6,31.82,85717,33.42,0.5218,100.0,-100.0,26935,32.87,0.5765,100.0,-100.0,0.0547,0.0,0.0,68.58
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,4.0,100,0.7,36.17,3353,19.39,0.8477,99.5,-99.45,1159,20.79,0.9739,57.23,-38.82,0.1262,-42.27,60.63,65.43,35.6,16280,18.86,0.813,100.0,-100.0,5688,18.99,0.8676,99.96,-99.95,0.0546,-0.04,0.05,65.06
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,3.0,200,0.8,19.54,1590,25.97,0.943,75.26,-62.13,281,29.18,1.1557,15.74,32.29,0.2127,-59.52,94.42,82.33,19.39,7910,24.12,0.8483,100.0,-100.0,1438,24.41,0.9027,76.12,-73.42,0.0544,-23.88,26.58,81.82
derivative_high_vol,M15,20,8,2,0.05,0.0,1.0,4.0,100,0.8,19.25,1128,20.66,0.9392,65.69,-55.89,197,22.34,1.0794,16.17,8.96,0.1402,-49.52,64.85,82.54,18.66,5581,19.69,0.8819,99.93,-99.89,1018,19.84,0.9362,63.44,-52.61,0.0543,-36.49,47.28,81.76
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,2.0,50,0.7,34.8,3366,32.92,0.8359,98.93,-98.83,1160,33.97,0.9076,61.62,-58.79,0.0717,-37.31,40.04,65.54,34.52,16310,32.25,0.8004,100.0,-100.0,5620,32.86,0.8547,99.88,-99.86,0.0543,-0.12,0.14,65.54
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,4.0,50,0.7,34.8,4559,18.53,0.8035,99.99,-99.99,1532,19.45,0.8875,90.11,-83.39,0.084,-9.88,16.6,66.4,34.52,22101,18.86,0.8126,100.0,-100.0,7598,19.31,0.8666,100.0,-100.0,0.054,0.0,0.0,65.62
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,2.0,100,0.7,36.17,3525,32.94,0.8364,99.05,-99.04,1209,34.74,0.9558,56.63,-39.17,0.1194,-42.42,59.87,65.7,35.6,17153,32.3,0.8023,100.0,-100.0,5974,32.56,0.8562,99.9,-99.9,0.0539,-0.1,0.1,65.17
derivative_high_vol,M15,20,8,2,0.05,0.0,1.0,4.0,50,0.7,40.26,1128,20.66,0.9392,65.69,-55.89,463,22.68,1.0843,28.41,24.8,0.1451,-37.28,80.69,58.95,40.18,5581,19.69,0.8819,99.93,-99.89,2386,20.24,0.9357,89.19,-83.14,0.0538,-10.74,16.75,57.25
derivative_high_vol,M1,20,4,2,0.05,0.0,1.0,2.0,100,0.7,32.11,25203,33.87,0.5663,100.0,-100.0,7779,33.01,0.6131,100.0,-100.0,0.0468,0.0,0.0,69.13,31.82,121654,33.5,0.5245,100.0,-100.0,38391,32.94,0.5783,100.0,-100.0,0.0538,0.0,0.0,68.44
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,3.0,100,0.7,36.17,5000,24.16,0.8299,99.98,-99.96,1705,25.87,0.9511,75.04,-60.26,0.1212,-24.94,39.7,65.9,35.6,24252,23.82,0.8071,100.0,-100.0,8481,24.1,0.8608,100.0,-100.0,0.0537,0.0,0.0,65.03
derivative_high_vol,M1,20,4,4,0.05,0.0,1.0,2.0,100,0.7,32.11,22738,33.6,0.5592,100.0,-100.0,6987,32.66,0.6035,100.0,-100.0,0.0443,0.0,0.0,69.27,31.82,110141,33.52,0.5249,100.0,-100.0,34757,32.96,0.5784,100.0,-100.0,0.0535,0.0,0.0,68.44
derivative_high_vol,M1,20,4,4,0.1,0.0,1.0,2.0,100,0.7,32.11,22683,33.54,0.5567,100.0,-100.0,6962,32.82,0.6057,100.0,-100.0,0.049,0.0,0.0,69.31,31.82,109750,33.32,0.5197,100.0,-100.0,34626,32.79,0.5731,100.0,-100.0,0.0534,0.0,0.0,68.45
derivative_high_vol,M15,20,8,4,0.05,0.0,1.0,4.0,50,0.8,34.16,1083,20.5,0.9299,67.86,-58.22,376,23.4,1.1315,22.17,37.68,0.2016,-45.69,95.9,65.28,32.99,5262,19.76,0.886,99.87,-99.81,1853,20.29,0.9392,83.61,-73.46,0.0532,-16.26,26.35,64.79
derivative_high_vol,M15,20,4,4,0.1,0.0,1.0,2.0,200,0.7,29.52,1432,34.5,0.9293,69.25,-57.93,371,37.74,1.1175,14.6,28.05,0.1882,-54.65,85.98,74.09,29.35,7065,32.82,0.8559,99.98,-99.97,1965,33.13,0.9091,78.12,-76.79,0.0532,-21.86,23.18,72.19
derivative_high_vol,M1,20,4,2,0.1,0.0,1.0,2.0,100,0.8,24.54,25028,33.59,0.558,100.0,-100.0,5799,32.76,0.6119,100.0,-100.0,0.0539,0.0,0.0,76.83,24.68,120458,33.33,0.5199,100.0,-100.0,29455,32.53,0.573,100.0,-100.0,0.0531,0.0,0.0,75.55
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,3.0,100,0.7,29.07,1083,26.59,1.0122,40.59,-6.26,292,27.4,1.0929,18.05,17.02,0.0807,-22.54,23.28,73.04,28.95,5262,24.65,0.911,99.19,-98.9,1490,25.03,0.964,62.27,-47.07,0.053,-36.92,51.83,71.68
derivative_high_vol,M1,20,4,4,0.05,0.0,1.0,3.0,100,0.8,24.54,22738,25.38,0.6152,100.0,-100.0,5280,24.72,0.6607,100.0,-100.0,0.0455,0.0,0.0,76.78,24.68,110141,25.35,0.5855,100.0,-100.0,26776,24.91,0.6383,100.0,-100.0,0.0528,0.0,0.0,75.69
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,4.0,50,0.7,40.26,1067,21.09,0.9655,63.97,-41.36,451,23.06,1.1091,26.69,35.58,0.1436,-37.28,76.94,57.73,40.18,5198,19.68,0.8805,99.91,-99.84,2216,20.22,0.9329,88.66,-81.84,0.0524,-11.25,18.0,57.37
derivative_high_vol,M1,20,8,4,0.05,0.0,1.0,2.0,100,0.7,32.11,16826,33.72,0.5602,100.0,-100.0,5121,33.78,0.6323,100.0,-100.0,0.0721,0.0,0.0,69.56,31.82,81406,33.42,0.5216,100.0,-100.0,25532,32.77,0.5739,100.0,-100.0,0.0523,0.0,0.0,68.64
derivative_high_vol,M15,20,8,4,0.1,0.0,1.5,3.0,100,0.8,19.25,1067,26.24,0.9955,56.4,-18.18,195,24.62,0.9558,28.14,-9.09,-0.0397,-28.26,9.09,81.72,18.66,5198,24.3,0.8946,99.59,-99.42,955,24.5,0.9467,54.32,-41.38,0.0521,-45.27,58.04,81.63
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,3.0,50,0.7,40.26,1067,26.15,0.9526,65.31,-43.38,451,28.38,1.0939,23.78,28.41,0.1413,-41.53,71.79,57.73,40.18,5198,24.72,0.8771,99.83,-99.75,2216,25.32,0.9292,83.79,-79.5,0.0521,-16.04,20.25,57.37
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,2.0,50,0.7,34.8,3529,32.7,0.8277,99.31,-99.25,1217,33.94,0.9069,63.48,-60.79,0.0792,-35.83,38.46,65.51,34.52,17192,32.31,0.8026,100.0,-100.0,5896,32.87,0.8546,99.91,-99.9,0.052,-0.09,0.1,65.7
derivative_high_vol,M1,20,4,2,0.1,0.0,1.0,2.0,100,0.7,32.11,25028,33.59,0.558,100.0,-100.0,7712,32.87,0.6078,100.0,-100.0,0.0498,0.0,0.0,69.19,31.82,120458,33.33,0.5199,100.0,-100.0,38093,32.72,0.5717,100.0,-100.0,0.0518,0.0,0.0,68.38
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,4.0,50,0.7,34.8,3529,19.55,0.8556,99.56,-99.47,1217,20.46,0.9377,68.02,-59.22,0.0821,-31.54,40.25,65.51,34.52,17192,18.99,0.8194,100.0,-100.0,5896,19.42,0.8711,99.96,-99.96,0.0517,-0.04,0.04,65.7
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,4.0,100,0.7,36.17,3525,19.29,0.8422,99.69,-99.65,1209,20.43,0.9521,63.43,-52.03,0.1099,-36.26,47.62,65.7,35.6,17153,18.94,0.8169,100.0,-100.0,5974,19.02,0.8684,99.97,-99.97,0.0515,-0.03,0.03,65.17
derivative_high_vol,M15,20,4,4,0.05,0.0,1.0,2.0,50,0.8,34.16,1426,34.92,0.9478,58.31,-48.89,494,38.66,1.1478,17.07,52.72,0.2,-41.24,101.61,65.36,32.99,7132,32.7,0.851,99.98,-99.98,2467,33.28,0.9024,92.42,-85.96,0.0514,-7.56,14.02,65.41
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,4.0,100,0.8,19.25,1083,21.7,1.049,40.16,23.41,192,18.23,0.8934,32.88,-18.57,-0.1556,-7.28,-41.98,82.27,18.66,5262,19.08,0.892,99.85,-99.71,957,18.6,0.9428,62.03,-46.79,0.0508,-37.82,52.92,81.81
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,4.0,100,0.7,36.17,5000,18.68,0.8112,99.99,-99.99,1705,19.77,0.9169,87.5,-78.76,0.1057,-12.49,21.23,65.9,35.6,24252,18.81,0.8099,100.0,-100.0,8481,18.91,0.8602,100.0,-100.0,0.0503,0.0,0.0,65.03
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,4.0,100,0.7,36.17,3366,19.61,0.858,99.42,-99.27,1167,20.57,0.9549,64.51,-49.44,0.0969,-34.91,49.83,65.33,35.6,16310,18.88,0.8143,100.0,-100.0,5705,18.95,0.8645,99.97,-99.96,0.0502,-0.03,0.04,65.02
derivative_high_vol,M15,20,8,2,0.05,0.0,1.0,4.0,200,0.8,19.54,1128,20.66,0.9392,65.69,-55.89,207,21.74,1.0435,19.34,3.13,0.1043,-46.35,59.02,81.65,19.39,5581,19.69,0.8819,99.93,-99.89,1068,19.76,0.9318,67.8,-56.07,0.0499,-32.13,43.82,80.86
derivative_high_vol,M1,20,4,2,0.05,0.0,1.0,3.0,100,0.8,24.54,25203,25.58,0.622,100.0,-100.0,5879,24.9,0.667,100.0,-100.0,0.045,0.0,0.0,76.67,24.68,121654,25.32,0.5844,100.0,-100.0,29594,24.78,0.6343,100.0,-100.0,0.0499,0.0,0.0,75.67
derivative_high_vol,M15,20,8,2,0.05,0.0,1.0,3.0,50,0.7,40.26,1128,26.06,0.9469,66.96,-47.97,463,28.73,1.1114,27.86,37.18,0.1645,-39.1,85.15,58.95,40.18,5581,24.33,0.859,99.95,-99.93,2386,24.9,0.9083,89.56,-87.88,0.0493,-10.39,12.05,57.25
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,4.0,50,0.7,34.8,3366,19.61,0.858,99.42,-99.27,1160,20.52,0.9385,66.8,-57.17,0.0805,-32.62,42.1,65.54,34.52,16310,18.88,0.8143,100.0,-100.0,5620,19.27,0.8636,99.97,-99.96,0.0493,-0.03,0.04,65.54
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,2.0,50,0.7,34.8,3525,32.94,0.8364,99.05,-99.04,1199,33.78,0.9002,64.25,-62.58,0.0638,-34.8,36.46,65.99,34.52,17153,32.3,0.8023,100.0,-100.0,5878,32.78,0.8515,99.91,-99.91,0.0492,-0.09,0.09,65.73
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,2.0,100,0.7,29.07,1596,34.59,0.9336,73.26,-59.91,422,37.2,1.0928,20.88,24.0,0.1592,-52.38,83.91,73.56,28.95,7805,32.83,0.8561,99.99,-99.99,2174,33.07,0.9052,85.7,-81.33,0.0491,-14.29,18.66,72.15
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,3.0,100,0.7,29.07,1590,25.97,0.943,75.26,-62.13,430,27.91,1.0824,23.79,22.23,0.1394,-51.47,84.36,72.96,28.95,7910,24.12,0.8483,100.0,-100.0,2182,24.43,0.8974,91.15,-87.88,0.0491,-8.85,12.12,72.41
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,2.0,100,0.8,29.19,3525,32.94,0.8364,99.05,-99.04,974,34.39,0.9434,54.26,-38.56,0.107,-44.79,60.48,72.37,28.11,17153,32.3,0.8023,100.0,-100.0,4656,32.37,0.8513,99.62,-99.6,0.049,-0.38,0.4,72.86
derivative_high_vol,M15,20,8,2,0.1,0.0,1.5,3.0,100,0.8,19.25,1117,26.32,0.9991,52.04,-16.38,203,25.12,0.9809,30.35,-5.83,-0.0182,-21.69,10.55,81.83,18.66,5490,24.08,0.8839,99.82,-99.73,1007,24.23,0.9317,61.31,-49.42,0.0478,-38.51,50.31,81.66
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,2.0,200,0.7,29.52,1596,34.59,0.9336,73.26,-59.91,418,37.32,1.0986,15.2,25.68,0.165,-58.06,85.59,73.81,29.35,7805,32.83,0.8561,99.99,-99.99,2164,32.99,0.9033,82.48,-81.73,0.0472,-17.51,18.26,72.27
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,2.0,100,0.7,29.07,1083,34.9,0.9856,43.13,-19.53,292,40.07,1.2666,9.38,57.08,0.281,-33.75,76.61,73.04,28.95,5262,33.07,0.905,98.63,-98.29,1490,33.49,0.9517,59.36,-47.53,0.0467,-39.27,50.76,71.68
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,4.0,200,0.7,29.52,1117,21.13,0.9674,66.7,-41.71,300,21.33,1.0155,34.92,-2.3,0.0481,-31.78,39.41,73.14,29.35,5490,19.45,0.868,99.97,-99.94,1574,19.63,0.9147,80.74,-76.42,0.0467,-19.23,23.52,71.33
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,4.0,100,0.7,36.17,3529,19.55,0.8556,99.56,-99.47,1217,20.38,0.9465,66.56,-54.94,0.0909,-33.0,44.53,65.51,35.6,17192,18.99,0.8194,100.0,-100.0,5999,19.0,0.866,99.97,-99.97,0.0466,-0.03,0.03,65.11
derivative_high_vol,M15,20,4,4,0.1,0.0,1.0,2.0,100,0.7,29.07,1432,34.5,0.9293,69.25,-57.93,375,37.6,1.1112,20.64,26.48,0.1819,-48.61,84.41,73.81,28.95,7065,32.82,0.8559,99.98,-99.97,1970,32.99,0.9022,83.7,-79.07,0.0463,-16.28,20.9,72.12
derivative_high_vol,M1,20,8,2,0.1,0.0,1.0,3.0,100,0.7,32.11,17677,25.11,0.6054,100.0,-100.0,5359,24.99,0.664,100.0,-100.0,0.0586,0.0,0.0,69.68,31.82,85523,25.17,0.5789,100.0,-100.0,26876,24.69,0.6252,100.0,-100.0,0.0463,0.0,0.0,68.57
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,2.0,50,0.8,34.16,1117,34.02,0.9111,67.49,-56.13,394,36.55,1.0497,28.64,9.55,0.1386,-38.85,65.68,64.73,32.99,5490,32.82,0.8568,99.85,-99.82,1926,33.28,0.903,84.09,-78.18,0.0462,-15.76,21.64,64.92
derivative_high_vol,M1,20,8,2,0.05,0.0,1.0,3.0,100,0.8,24.54,17722,25.12,0.6064,100.0,-100.0,4047,25.01,0.6704,100.0,-100.0,0.064,0.0,0.0,77.16,24.68,85717,25.24,0.5814,100.0,-100.0,20786,24.6,0.6276,100.0,-100.0,0.0462,0.0,0.0,75.75
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,4.0,200,0.8,30.54,5000,18.68,0.8112,99.99,-99.99,1419,20.3,0.9637,75.74,-51.17,0.1525,-24.25,48.82,71.62,28.57,24252,18.81,0.8099,100.0,-100.0,6674,18.5,0.856,99.99,-99.99,0.0461,-0.01,0.01,72.48
derivative_high_vol,M1,20,8,2,0.1,0.0,1.0,3.0,100,0.8,24.54,17677,25.11,0.6054,100.0,-100.0,4049,24.9,0.6655,100.0,-100.0,0.0601,0.0,0.0,77.09,24.68,85523,25.17,0.5789,100.0,-100.0,20723,24.52,0.6249,100.0,-100.0,0.046,0.0,0.0,75.77
derivative_high_vol,M1,20,8,2,0.05,0.0,1.0,3.0,100,0.7,32.11,17722,25.12,0.6064,100.0,-100.0,5387,24.93,0.6638,100.0,-100.0,0.0574,0.0,0.0,69.6,31.82,85717,25.24,0.5814,100.0,-100.0,26935,24.74,0.6272,100.0,-100.0,0.0458,0.0,0.0,68.58
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,3.0,200,0.8,30.54,5000,24.16,0.8299,99.98,-99.96,1419,25.93,0.967,71.37,-44.25,0.1371,-28.61,55.71,71.62,28.57,24252,23.82,0.8071,100.0,-100.0,6674,23.63,0.8528,99.99,-99.99,0.0457,-0.01,0.01,72.48
derivative_high_vol,M15,20,8,2,0.05,0.0,1.5,3.0,100,0.8,19.25,1128,26.68,1.0171,36.02,-2.53,197,25.38,0.9945,18.27,-3.72,-0.0226,-17.75,-1.19,82.54,18.66,5581,24.57,0.9068,99.48,-99.31,1018,24.66,0.9524,55.13,-40.84,0.0456,-44.35,58.47,81.76
derivative_high_vol,M1,20,4,4,0.05,0.0,1.0,4.0,100,0.8,24.54,22738,20.18,0.6399,100.0,-100.0,5280,19.53,0.6781,100.0,-100.0,0.0382,0.0,0.0,76.78,24.68,110141,20.21,0.6128,100.0,-100.0,26776,19.7,0.6584,100.0,-100.0,0.0456,0.0,0.0,75.69
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,4.0,100,0.8,24.54,22738,18.64,0.7219,100.0,-100.0,5280,18.09,0.7519,100.0,-100.0,0.03,0.0,0.0,76.78,24.68,110141,18.47,0.6914,100.0,-100.0,26776,18.21,0.7367,100.0,-100.0,0.0453,0.0,0.0,75.69
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,2.0,100,0.8,24.54,22738,32.93,0.6602,100.0,-100.0,5280,32.22,0.7015,100.0,-100.0,0.0413,0.0,0.0,76.78,24.68,110141,32.98,0.6353,100.0,-100.0,26776,32.42,0.6806,100.0,-100.0,0.0453,0.0,0.0,75.69
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,2.0,100,0.8,24.54,17722,32.94,0.6601,100.0,-100.0,4047,33.06,0.7269,99.99,-99.99,0.0668,-0.01,0.01,77.16,24.68,85717,32.73,0.6275,100.0,-100.0,20786,32.19,0.6726,100.0,-100.0,0.0451,0.0,0.0,75.75
derivative_high_vol,M15,20,8,2,0.05,0.0,1.0,4.0,50,0.8,34.16,1128,20.66,0.9392,65.69,-55.89,388,22.94,1.1018,25.21,27.05,0.1626,-40.48,82.94,65.6,32.99,5581,19.69,0.8819,99.93,-99.89,1962,20.08,0.9268,88.45,-80.04,0.0449,-11.48,19.85,64.85
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,4.0,50,0.8,34.16,1067,21.09,0.9655,63.97,-41.36,379,23.48,1.1378,29.53,40.57,0.1723,-34.44,81.93,64.48,32.99,5198,19.68,0.8805,99.91,-99.84,1826,20.04,0.9253,88.05,-78.2,0.0448,-11.86,21.64,64.87
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,4.0,50,0.7,40.26,1083,21.7,1.049,40.16,23.41,446,21.08,1.0506,33.03,9.58,0.0016,-7.13,-13.83,58.82,40.18,5262,19.08,0.892,99.85,-99.71,2251,19.37,0.9366,86.01,-80.3,0.0446,-13.84,19.41,57.22
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,4.0,50,0.8,34.16,1590,21.76,1.0038,59.78,-24.52,558,24.55,1.2044,21.8,119.76,0.2006,-37.98,144.28,64.91,32.99,7910,19.47,0.8685,100.0,-100.0,2752,19.84,0.9131,94.36,-92.46,0.0446,-5.64,7.54,65.21
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,3.0,100,0.8,19.25,1596,25.88,0.9383,82.82,-64.46,285,31.58,1.2937,16.27,73.82,0.3554,-66.55,138.28,82.14,18.66,7805,24.24,0.8541,100.0,-100.0,1359,24.36,0.8985,73.68,-72.75,0.0444,-26.32,27.25,82.59
derivative_high_vol,M1,20,4,4,0.1,0.0,1.0,3.0,100,0.8,24.54,22683,25.41,0.6156,100.0,-100.0,5231,24.89,0.6671,100.0,-100.0,0.0515,0.0,0.0,76.94,24.68,109750,25.29,0.5827,100.0,-100.0,26770,24.59,0.6271,100.0,-100.0,0.0444,0.0,0.0,75.61
derivative_high_vol,M1,20,8,4,0.05,0.0,1.0,3.0,100,0.8,24.54,16826,25.1,0.6053,100.0,-100.0,3837,24.99,0.67,100.0,-100.0,0.0647,0.0,0.0,77.2,24.68,81406,25.24,0.5812,100.0,-100.0,19689,24.53,0.6256,100.0,-100.0,0.0444,0.0,0.0,75.81
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,3.0,100,0.7,32.11,16828,25.13,0.6062,100.0,-100.0,5097,25.01,0.6646,100.0,-100.0,0.0584,0.0,0.0,69.71,31.82,81329,25.14,0.5782,100.0,-100.0,25523,24.61,0.6225,100.0,-100.0,0.0443,0.0,0.0,68.62
derivative_high_vol,M1,20,4,2,0.05,0.0,1.5,2.0,100,0.8,24.54,25203,33.12,0.6661,100.0,-100.0,5879,32.45,0.7082,100.0,-100.0,0.0421,0.0,0.0,76.67,24.68,121654,33.01,0.6361,100.0,-100.0,29594,32.4,0.6802,100.0,-100.0,0.0441,0.0,0.0,75.67
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,2.0,100,0.7,32.11,17722,32.94,0.6601,100.0,-100.0,5387,33.12,0.7242,100.0,-100.0,0.0641,0.0,0.0,69.6,31.82,85717,32.73,0.6275,100.0,-100.0,26935,32.29,0.6716,100.0,-100.0,0.0441,0.0,0.0,68.58
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,2.0,100,0.8,24.54,16826,32.98,0.6608,100.0,-100.0,3837,33.15,0.7298,99.99,-99.98,0.069,-0.01,0.02,77.2,24.68,81406,32.77,0.6282,100.0,-100.0,19689,32.17,0.6722,100.0,-100.0,0.044,0.0,0.0,75.81
derivative_high_vol,M1,20,4,4,0.1,0.0,1.0,3.0,100,0.7,32.11,22683,25.41,0.6156,100.0,-100.0,6962,24.76,0.6565,100.0,-100.0,0.0409,0.0,0.0,69.31,31.82,109750,25.29,0.5827,100.0,-100.0,34626,24.75,0.6267,100.0,-100.0,0.044,0.0,0.0,68.45
